Creative,Adset,Cluster,GTM,Status,State,Spend
seekhotamil_biz_startxbusiness_notebookxbusinessxvo_microdrama_face_22may26_rep_telugu_demography_agency_shashank_sling_track187_02jun,seekhotamil,seekhotamil | (untagged),false,paused,TOO_YOUNG,₹0.0L
seekhotamil_finance_learnxincomexgrowthxskills_spendx5xminsxdaily_asmrxai_faceless_03jun26_rep_hindi_demography_agency_shashank_sling_track215_05jun,seekhotamil,seekhotamil | (untagged),false,paused,TOO_YOUNG,₹0.0L
seekhotamil_share_sharexmarketxsidexincomexfinancialxgrowth_male_asmr_faceless_28th may_rep_hindi_hook_agency_shashank_wdm_track213_30may,seekhotamil,seekhotamil | (untagged),false,paused,TOO_YOUNG,₹0.0L
seekhotamil_eng_speakxfluently_tvxshowxjudgexaudiencexfemale_ai_face_24may26_exp_persona_agency_shashank_sling_track186_02jun,seekhotamil,seekhotamil | (untagged),false,paused,TOO_YOUNG,₹0.0L
seekhotamil_insta_howxtoxincreasexbusiness_fatherxsonxsuccessxstory_microdrama_face_28may26_rep_hindi_demography_agency_shashank_sling_track211_05jun,seekhotamil,seekhotamil | (untagged),false,paused,TOO_YOUNG,₹0.0L
seekhotamil_biz_learnxandxchange_ learnxbusinessxideasxandxtipsxonlinexyoungxman_human_face_25may26_rep_hindi_demography_agency_shashank_creatovate_track187_02jun,seekhotamil,seekhotamil | (untagged),false,paused,TOO_YOUNG,₹0.0L
seekhotamil_eng_englishxcommunicationxskillsxmadexsimple_human_face_30dec99_edit__agency_shashank_wdm_track186,seekhotamil,seekhotamil | (untagged),false,paused,BELOW_SPEND_FLOOR,₹0.0L
seekhotamil_biz_startxnew_successfulxvegetablexvendorxfemale_microdrama_face_24may26_exp_hook_agency_shashank_sling_track187_08jun,seekhotamil,seekhotamil | (untagged),false,live,TOO_YOUNG,₹0.0L
seekhotamil_biz_solarxbusinessxgovernmentxsubsidyxhacks_male_ai_face_05jun26_rep_hindi_hook_agency_shashank_wdm_track187_08jun,seekhotamil,seekhotamil | (untagged),false,live,TOO_YOUNG,₹0.0L
seekhotamil_insta_getxviewsxonxinsta_instagramxgrowthxtips_ai_face_04jun26_rep_hindi_demography_agency_shashank_sling_track211_05jun,seekhotamil,seekhotamil | (untagged),false,paused,TOO_YOUNG,₹0.0L
seekhotamil_eng_englishxrestaurantxcomedyxspokenxenglishxhacks_malexfriend_human_face_27th may_rep_hindi_script_agency_shashank_wdm_track186_05jun,seekhotamil,seekhotamil | (untagged),false,paused,TOO_YOUNG,₹0.0L
seekhotamil_biz_learnxandxchange_businessxguidexandxmodelsxonlinexmiddlexagedxman_ai_face_28may26_new_new___creatovate__05jun,seekhotamil,seekhotamil | (untagged),false,paused,TOO_YOUNG,₹0.0L
seekhotamil_insta_knowxstrategy_instagramxgrowthxtipsxandxtricksxvo_vo_faceless_25may26_rep_hindi_demography_agency_shashank_creatovate_track211_02jun,seekhotamil,seekhotamil | (untagged),false,paused,TOO_YOUNG,₹0.0L
seekhotamil_biz_startxbusiness_beautyxparlorxfemale_ai_face_22may26_exp_hook_agency_shashank_sling_track187_02jun,seekhotamil,seekhotamil | (untagged),false,paused,TOO_YOUNG,₹0.0L
seekhotamil_insta_getxviewsxonxinsta_instagramxtipsxforxviews_microdrama_faceless_22may26_rep_telugu_demography_agency_shashank_sling_track211_02jun,seekhotamil,seekhotamil | (untagged),false,paused,TOO_YOUNG,₹0.0L
seekhotamil_arasu_arasuxdigitalxservicesxonlinexcardxupdates_male_human_face_30dec99_exp_script_agency_shashank_wdm_track209_02jun,seekhotamil,seekhotamil | (untagged),false,paused,TOO_YOUNG,₹0.0L
seekhotamil_eng_englishxinterviewxfearxspokenxenglishxtips_male_human_face_28th may_rep_hindi_script_agency_shashank_wdm_track186_02jun,seekhotamil,seekhotamil | (untagged),false,paused,TOO_YOUNG,₹0.0L
seekhotamil_eng_10xminxpractice_womanxtalking_human_face_30dec99_edit__agency_shashank_wdm_track186,seekhotamil,seekhotamil | (untagged),false,paused,TOO_YOUNG,₹0.0L
seekhotelugu_eng_learnxenglish_roboxteachingxenglish_slingshot creations_ai_face_27may26_rep_hindi_demography_agency_shashank_sling_track324_30may,seekhotelugu,seekhotelugu | (untagged),false,live,HEALTHY,₹2.5L
seekhotelugu_eng_learnxenglish_womenxgivingxspeech_slingshot creations_ai_face_21may26_exp_persona_agency_shashank_sling_track324_24may,seekhotelugu,seekhotelugu | (untagged),false,live,NOT_FATIGUE,₹1.5L
seekhotelugu_biz_businessxinsulatedxwaterxjar_malexvo_vo_faceless_28th may_rep_hindi_demography and face_agency_shashank_wdm_track323_30may,seekhotelugu,seekhotelugu | (untagged),false,live,HEALTHY,₹0.9L
seekhotelugu_astro_changextimesxgraha_manxpoorxtoxrichxlife_slingshot creations_microdrama_face_27may26_exp_profile_agency_shashank_sling_track320_30may,seekhotelugu,seekhotelugu | (untagged),false,live,HEALTHY,₹0.6L
seekhotelugu_biz_businessxcontractorxtenderxprocessxseekho_male_microdramaxcartoon_face_28th may_rep_hindi_demography and face_agency_shashank_wdm_track323_30may,seekhotelugu,seekhotelugu | (untagged),false,live,HEALTHY,₹0.5L
seekhotelugu_eng_learnxenglish_manxgivingxspeech_slingshot creations_ai_face_24may26_exp_hook_agency_shashank_sling__27may,seekhotelugu,seekhotelugu | (untagged),false,live,NOT_FATIGUE,₹0.5L
seekhotelugu_astro_changextimesxgraha_womenx_slingshot creations_ai_face_21may26_exp_visual_agency_shashank_sling_track320_24may,seekhotelugu,seekhotelugu | (untagged),false,live,HEALTHY,₹0.5L
seekhotelugu_share_learnxinvesting_manxexplaingxsharexmarketxstrategy_slingshot creations_ai_face_21may26_rep_hindi_demography_agency_shashank_sling_track318_24may,seekhotelugu,seekhotelugu | (untagged),false,live,NOT_FATIGUE,₹0.4L
seekhotelugu_biz_startxbusiness_solarxpanelxcleaningxbusiness_slingshot creations_microdramaxcartoon_face_21may26_rep_hindi_demography_agency_shashank_sling_track323_24may,seekhotelugu,seekhotelugu | (untagged),false,live,FATIGUED,₹0.4L
seekhotelugu_astro_getxridxofxloans_constructionxsitexworkerxfemale_microdrama_face_30dec99_edit_seekho_agency_shashank_wdm_22may_track320,seekhotelugu,seekhotelugu | (untagged),false,live,HEALTHY,₹0.4L
seekhotelugu_astro_aadharxupdate_posterxvo_slingshot creations_cartoonxedit_faceless_27may26_exp_format_agency_shashank_sling_track320_02jun,seekhotelugu,seekhotelugu | (untagged),false,live,HEALTHY,₹0.4L
seekhotelugu_share_sharexmarketxcomapexlifexgrowth_adultxmalexguy_asmr_faceless_30dec99_rep_hindi_demography and face_agency_shashank_wdm_track318_24may,seekhotelugu,seekhotelugu | (untagged),false,live,NOT_FATIGUE,₹0.4L
seekhotelugu_career_middlexagedxvillagexman_ai_face_30dec99_edit_seekho_agency_shashank_wdm_22may_track316,seekhotelugu,seekhotelugu | (untagged),false,paused,HEALTHY,₹0.3L
seekhotelugu_biz_startxbusiness_icecreamxconexbusiness_slingshot creations_microdrama_face_24may26_exp_usecase_agency_shashank_sling_track323_05jun,seekhotelugu,seekhotelugu | (untagged),false,live,TOO_YOUNG,₹0.3L
seekhotelugu_astro_changextimesxgraha_womanxgivingxspeech_slingshot creations_ai_faceless_24may26_exp_visual_agency_shashank_sling__27may,seekhotelugu,seekhotelugu | (untagged),false,live,HEALTHY,₹0.3L
seekhotelugu_astro_changextimesxgraha_locksxrepairxshop_slingshot creations_microdramaxcartoon_face_27may26_exp_profile_agency_shashank_sling_track320_30may,seekhotelugu,seekhotelugu | (untagged),false,live,HEALTHY,₹0.3L
seekhotelugu_eng_fluently_2_q&axformatxtalkxshow_ai_face_30dec99_edit_seekho_agency_shashank_wdm_22may_track324,seekhotelugu,seekhotelugu | (untagged),false,live,HEALTHY,₹0.2L
seekhotelugu_biz_startxmehendixconesxbusiness_ai_face_30dec99_edit_seekho_agency_shashank_wdm_22may_track323,seekhotelugu,seekhotelugu | (untagged),false,live,HEALTHY,₹0.2L
seekhotelugu_share_learnxinvesting_investingxinxsharexmarket_slingshot creations_microdrama_faceless_21may26_rep_hindi_demography_agency_shashank_sling_track318_24may,seekhotelugu,seekhotelugu | (untagged),false,live,HEALTHY,₹0.2L
seekhotelugu_praja_howxtoxbookxtatkalxticket_manxexplaining_slingshot creations_ai_face_21may26_exp_visual_agency_shashank_sling_track325_24may,seekhotelugu,seekhotelugu | (untagged),false,paused,HEALTHY,₹0.2L
seekhotelugu_biz_businessxpetrolxbunkxdetailsxconversationxfriends_youngxmale_human_face_28th may_exp_script_agency_shashank_wdm_track323_30may,seekhotelugu,seekhotelugu | (untagged),false,live,TOO_YOUNG,₹0.2L
seekhotelugu_share_learnxinvesting_candlexexplainxinvestingxterms_slingshot creations_cartoonxedit_faceless_21may26_exp_visual_agency_shashank_sling_track318_27may,seekhotelugu,seekhotelugu | (untagged),false,live,HEALTHY,₹0.1L
seekhotelugu_praja_applyxnewxschemes_womenxtalksxinxvillage_slingshot creations_ai_face_27may26_exp_persona_agency_shashank_sling_track325_02jun,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.1L
seekhotelugu_eng_learnxenglish_motherxspeakingxenglish_slingshot creations_ai_face_21may26_exp_persona_agency_shashank_sling_track324_24may,seekhotelugu,seekhotelugu | (untagged),false,live,HEALTHY,₹0.1L
seekhotelugu_biz_startxyourxdream_businessxideasxmale_slingshot creations_ai_splitxscreen_24may26_exp_hook_agency_shashank_sling_track323_05jun,seekhotelugu,seekhotelugu | (untagged),false,live,TOO_YOUNG,₹0.1L
seekhotelugu_insta_instagramxviralxtrickscstory_female_vo_faceless_28th may_rep_hindi_script_agency_shashank_wdm_track322_05jun,seekhotelugu,seekhotelugu | (untagged),false,live,TOO_YOUNG,₹0.1L
seekhotelugu_share_learnxinvesting_newsxreaderxspeakingxinxstudio_slingshot creations_ai_face_27may26_rep_hindi_demography_agency_shashank_sling_track318_05jun,seekhotelugu,seekhotelugu | (untagged),false,live,TOO_YOUNG,₹0.1L
seekhotelugu_eng_learnxenglish_malexrobotxteachingxenglish_slingshot creations_ai_face_27may26_rep_hindi_demography_agency_shashank_sling_track324_05jun,seekhotelugu,seekhotelugu | (untagged),false,live,TOO_YOUNG,₹0.1L
seekhotelugu_utilise_learnxnewxskills_femalexdesignerxgarment _slingshot creations_ai_face_24may26_exp_visual_agency_shashank_sling_track292_05jun,seekhotelugu,seekhotelugu | (untagged),false,live,TOO_YOUNG,₹0.1L
seekhotelugu_praja_getxloanxwithxaadharxcard_femalextalkingxinxmarriage_slingshot creations_ai_face_27may26_exp_hook_agency_shashank_sling_track325_02jun,seekhotelugu,seekhotelugu | (untagged),false,live,HEALTHY,₹0.1L
seekhotelugu_eng_learnxenglish_motherxlearningxenglish_slingshot creations_ai_face_24may26_exp_persona_agency_shashank_sling__27may,seekhotelugu,seekhotelugu | (untagged),false,live,HEALTHY,₹0.1L
seekhotelugu_share_learnxinvesting_candlexspeakingxonxinvesting_slingshot creations_ai_faceless_24may26_exp_format_agency_shashank_sling_track318_02jun,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.1L
seekhotelugu_astro_changexaadharxdetailsxonxphone_malexvo_slingshot creations_cartoonxedit_face_01jun26_exp_visual_agency_shashank_sling_track320_05jun,seekhotelugu,seekhotelugu | (untagged),false,live,TOO_YOUNG,₹0.1L
seekhotelugu_share_stockxmarketxstrategiesxpexratioxdebtxequityxpricextoxindexxanimationxcharactersxtellsxnerchukoxappxhelpsxtoxunderstanxmarketxstrategies__talkingxobj_face_20may26_rep_hindi__agency_shashank__creatovate_track292_02jun,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.1L
seekhotelugu_eng_fluentxenglishxwidowxjob_muslimxwomen_ai_face_30dec99_edit_seekho_agency_shashank_wdm_22may_track324,seekhotelugu,seekhotelugu | (untagged),false,live,HEALTHY,₹0.1L
seekhotelugu_share_learnxsharexmarket_avoidxmistakes_slingshot creations_ai_face_24may26_exp_hook_agency_shashank_sling_track318_02jun,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.1L
seekhotelugu_insta_growxyourxfollowers_femalexexplanation_slingshot creations_ai_face_24may26_exp_persona_agency_shashank_sling__27may,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.1L
seekhotelugu_praja_howxtoxbookxtatkalxticket_manxinxthexbus_slingshot creations_ai_face_24may26_exp_persona_agency_shashank_sling_track325_02jun,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.1L
seekhotelugu_eng_learnxenglish_ladyxrobotxteachingxenglish_slingshot creations_ai_face_27may26_rep_hindi_demography_agency_shashank_sling_track324_05jun,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.1L
seekhotelugu_finance_learnxincomexgrowthxskills_housexconstructionxasmr_slingshot creations_asmrxai_faceless_01jun26_rep_hindi_demography_agency_shashank_sling_track319_05jun,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.1L
seekhotelugu_astro_changextimesxgraha_plumberxgoodxtimes_slingshot creations_microdrama_face_24may26_exp_profile_agency_shashank_sling__27may,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.1L
seekhotelugu_share_learnxinvesting_investingxinxsharexmarketxvo_slingshot creations_asmrxai_faceless_27may26_rep_hindi_demography_agency_shashank_sling_track318_05jun,seekhotelugu,seekhotelugu | (untagged),false,live,TOO_YOUNG,₹0.1L
seekhotelugu_eng_englishxsinglexmotherxbetterxlife_femalexadult_ai_face_28th may_exp_script_agency_shashank_wdm_track324_05jun,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.1L
seekhotelugu_astro_changextimesxgraha_womanxgivingxspeech_slingshot creations_ai_faceless_24may26_exp_visual_agency_shashank_sling_track320_02jun,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.1L
seekhotelugu_finance_learnxincomexgrowthxskills_spendx5xminsxdaily_slingshot creations_asmrxai_faceless_01jun26_rep_hindi_demography_agency_shashank_sling_track319_05jun,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.1L
seekhotelugu_biz_manxexplainsxhisxbusinessxstrugglesxhexlearnxnerchukoxappxexpertsxtoxsimplifyxtoxstartxbusinessxwithxconfidence__human_face_26may26_rep_hindi__agency_shashank__creatovate_track292_02jun,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.1L
seekhotelugu_praja_prajaxcyberxsecurityxmoneyxscam_malexfemale_human_face_28th may_exp_script_agency_shashank_wdm_track325_02jun,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.1L
seekhotelugu_biz_startxnew_successfulxvegetablexvendorxfemale_slingshot creations_microdrama_face_24may26_exp_hook_agency_shashank_sling_track323_02jun,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.1L
seekhotelugu_astro_manxexplainsxnerchukoxappxastrologyxexpertsxtoxexplainxclearlyxinxteluguxwhichxnamexletterxtoxgetxsuccessxinxyourxlife__ai_face_23may26_new__agency_shashank__creatovate__02jun,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.1L
seekhotelugu_eng_learnxenglish_visaxoffice_slingshot creations_microdrama_face_27may26_rep_hindi_demography_agency_shashank_sling_track324_05jun,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.1L
seekhotelugu_astro_zodiacxsignsxarextellsxfuturexlifexlearnxthisxzodiacxsignsxmeaningxinxclearxwayxnerchukoxappxastrologyxvideosxwillxhelpxtoxclearxproblemxinxlife__ai_face_23may26_new__agency_shashank__creatovate__02jun,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.1L
seekhotelugu_eng_englishxnoxagexlearnxgrandmaxairport_female_ai_face_28th may_rep_hindi_demography and face_agency_shashank_wdm_track324_05jun,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.1L
seekhotelugu_biz_partxtimexincome_briyanixcookingxmale_slingshot creations_microdrama_faceless_24may26_exp_visual_agency_shashank_sling_track323_05jun,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.1L
seekhotelugu_eng_learnxenglish_motherxlearningxenglish_slingshot creations_ai_face_24may26_exp_persona_agency_shashank_sling_track324_02jun,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.1L
seekhotelugu_utilise_learnxnewxskills_malexexplanation_slingshot creations_ai_face_24may26_exp_hook_agency_shashank_sling_track292_05jun,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.1L
seekhotelugu_eng_learnxenglish_manxgivingxspeech_slingshot creations_ai_face_24may26_exp_hook_agency_shashank_sling_track324_02jun,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.1L
seekhotelugu_biz_startxbusiness_hairxstylingxbusiness_slingshot creations_ai_face_24may26_exp_profile_agency_shashank_sling_track323_05jun,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.1L
seekhotelugu_biz_livexyourxdream_photographyxmale_slingshot creations_microdrama_face_24may26_exp_usecase_agency_shashank_sling_track323_05jun,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.1L
seekhotelugu_insta_insatgramxbuisnessxgrowthxfollowers_malexvo_microdramaxcartoon_faceless_28th may_rep_hindi_demography and face_agency_shashank_wdm_track322_02jun,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.1L
seekhotelugu_eng_learnxspokenxenglishxwithxthexhelpxofxnerchukoxappxspokenxenglishxvideosxandxchangexyourxlifexstyle__ai_face_22may26_rep_hindi__agency_shashank__creatovate_track318_02jun,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.1L
seekhotelugu_eng_englishxspeakingxneedxfreelancer_youngxfemale_human_face_28th may_exp_script_agency_shashank_wdm_track324_02jun,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.1L
seekhotelugu_share_sharexmarketxstrategiesxlearnxfromxnerchukoxappxandxunderstandxthexcandlexchartxstockxmarketxtips__talkingxobj_face_22may26_rep_hindi__agency_shashank__creatovate_track292_02jun,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.1L
seekhotelugu_astro_changextimesxgraha_electricianxlifexgoodxtimes_slingshot creations_microdrama_face_01jun26_exp_profile_agency_shashank_sling_track320_05jun,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.1L
seekhotelugu_biz_arexyouxplanningxtoxstartxbusinessxnerchukoxappxbusinessxideasxwillxhelpxtoxstartxbusinessxwithxconfidencexandxplanning__human_face_26may26_rep_hindi__agency_shashank__creatovate_track292_02jun,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.1L
seekhotelugu_share_learnxinvesting_brothersxinvestingxinxsharesxvo_slingshot creations_asmrxai_faceless_01jun26_rep_hindi_demography_agency_shashank_sling_track318_05jun,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.1L
seekhotelugu_share_learnxstocks_friendsxcomparsion_slingshot creations_microdrama_face_24may26_exp_profile_agency_shashank_sling_track318_02jun,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.0L
seekhotelugu_biz_businessxsolarxpowerxplant_malexvo_ai_face_28th may_rep_hindi_demography and face_agency_shashank_wdm_track323_02jun,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.0L
seekhotelugu_share_learnxinvesting_learningxsharexmarketxtips_slingshot creations_ai_faceless_24may26_exp_visual_agency_shashank_sling_track318_05jun,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.0L
seekhotelugu_biz_startxbusiness_solarxbusinessxpanel_slingshot creations_microdramaxcartoon_faceless_24may26_exp_persona_agency_shashank_sling_track323_02jun,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.0L
seekhotelugu_praja_knowxgovtxschemes_rationxcardxtalking_slingshot creations_microdramaxcartoon_faceless_01jun26_exp_visual_agency_shashank_sling_track325_05jun,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.0L
seekhotelugu_eng_englishxspeakingxconversationxteacherxstudentxrobot_malexfemalexvo_ai_splitxscreen_28th may_rep_hindi_demography and face_agency_shashank_wdm_track324_02jun,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.0L
seekhotelugu_insta_instagramxgrowthxmythxtruith_male_vo_faceless_28th may_rep_hindi_demography and face_agency_shashank_wdm_track322_05jun,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.0L
seekhotelugu_astro_changextimesxgraha_plumberxgoodxtimes_slingshot creations_microdrama_face_24may26_exp_profile_agency_shashank_sling_track320_02jun,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.0L
seekhotelugu_share_learnxinvesting_investingxinxsharesxvo_slingshot creations_asmrxai_faceless_27may26_rep_hindi_demography_agency_shashank_sling_track318_05jun,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.0L
seekhotelugu_astro_shoemakerxdebtxastro_malexlaborer_microdrama_face_30dec99_edit_seekho_agency_shashank_wdm_22may_track320,seekhotelugu,seekhotelugu | (untagged),false,paused,BELOW_SPEND_FLOOR,₹0.0L
seekhotelugu_astro_astrox20xyearsxdebtxrelief_female_ai_face_30dec99_edit_seekho_agency_shashank_wdm_22may_track320,seekhotelugu,seekhotelugu | (untagged),false,live,TOO_YOUNG,₹0.0L
seekhotelugu_share_sharexmarketxeasyxlifexgrowth_malexvo_asmr_faceless_28th may_rep_hindi_script_agency_shashank_wdm_track318_30may,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.0L
seekhotelugu_eng_speakxenglish_manxwomanxspeakingxenglish_slingshot creations_ai_face_24may26_exp_persona_agency_shashank_sling_track324_30may,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.0L
seekhotelugu_eng_englishxconversationxmistakes_female_human_face_28th may_rep_hindi_script_agency_shashank_wdm_track324_30may,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.0L
seekhotelugu_share_stockxmarketxbasicsxlongxterminvestingxexpert_malexexpert_human_face_05jun26_exp_script_agency_shashank_wdm_track318_08jun,seekhotelugu,seekhotelugu | (untagged),false,live,TOO_YOUNG,₹0.0L
seekhotelugu_finance_moneyxmanagementxcouplexbudgetingxsavingsxfinancialxliteracy_femalexfaceless_human_face_05jun26_exp_script_agency_shashank_wdm_track319_08jun,seekhotelugu,seekhotelugu | (untagged),false,live,TOO_YOUNG,₹0.0L
seekhotelugu_biz_startxbusiness_insulatedxwaterxcansxbusiness_slingshot creations_microdrama_face_27may26_rep_hindi_demography_agency_shashank_sling_track323_08jun,seekhotelugu,seekhotelugu | (untagged),false,live,TOO_YOUNG,₹0.0L
seekhotelugu_astro_changextimesxgraha_manxworkingxasxdailyxlabour_slingshot creations_microdrama_face_05jun26_exp_demography_agency_shashank_sling_track320_08jun,seekhotelugu,seekhotelugu | (untagged),false,live,TOO_YOUNG,₹0.0L
seekhotelugu_biz_beautyxsalonxsuccessxstoryxbusinessxgrowthxexpert_femalexbeautician_human_face_05jun26_rep_hindi_demography and face_agency_shashank_wdm_track323_08jun,seekhotelugu,seekhotelugu | (untagged),false,live,TOO_YOUNG,₹0.0L
seekhotelugu_praja_prajaxcyberxsecurityxinfluencerxcomaplaint_malexfemale_human_face_28th may_exp_script_agency_shashank_wdm_track325_02jun,seekhotelugu,seekhotelugu | (untagged),false,paused,TOO_YOUNG,₹0.0L
seekhotelugu_astro_changextimesxgraha_jyothishyaxexperts_slingshot creations_ai_face_05jun26_exp_demography_agency_shashank_sling_track320_08jun,seekhotelugu,seekhotelugu | (untagged),false,live,TOO_YOUNG,₹0.0L
seekhotelugu_astro_howxtoxbookxtatkalxticket_malexpersonxasxtatkalxticke_ai_face_30dec99_edit_seekho_agency_shashank_wdm_22may_track320,seekhotelugu,seekhotelugu | (untagged),false,live,TOO_YOUNG,₹0.0L
seekhotelugu_finance_financialxgrowthxthroughxlearningxmutualxfundsxcibilxinvesting_malexfaceless_asmr_faceless_05jun26_rep_hindi_demography and face_agency_shashank_wdm_track319_08jun,seekhotelugu,seekhotelugu | (untagged),false,live,TOO_YOUNG,₹0.0L
seekhotelugu_biz_startxbusiness_solarxpowerxplantxbusiness_slingshot creations_microdrama_face_27may26_rep_hindi_demography_agency_shashank_sling_track323_08jun,seekhotelugu,seekhotelugu | (untagged),false,live,TOO_YOUNG,₹0.0L
seekhotelugu_share_stockxmarketxforxbeginnersxfinancialxliteracyxskillxlearning_malexfaceless_vo_faceless_05jun26_rep_hindi_demography and face_agency_shashank_wdm_track318_08jun,seekhotelugu,seekhotelugu | (untagged),false,live,TOO_YOUNG,₹0.0L
seekhotelugu_share_learnxinvesting_stockxmarketxanalyzing_slingshot creations_ai_face_01jun26_exp_persona_agency_shashank_sling_track318_08jun,seekhotelugu,seekhotelugu | (untagged),false,live,TOO_YOUNG,₹0.0L
seekhotelugu_biz_smartxphonexrepairxbusinessxgrowthxopportunityxexpert_malexbusinessxmen_human_face_05jun26_exp_script_agency_shashank_wdm_track323_08jun,seekhotelugu,seekhotelugu | (untagged),false,live,TOO_YOUNG,₹0.0L
seekhotelugu_praja_prajaxcategoryxgovernmentxservicesxexpert_malexfaceless_human_face_05jun26_exp_script_agency_shashank_wdm_track325_08jun,seekhotelugu,seekhotelugu | (untagged),false,live,TOO_YOUNG,₹0.0L
seekhotelugu_finance_personalxloanxbasicsxemixcalculationxskillxlearning_femalexyoungxlady_human_face_05jun26_exp_script_agency_shashank_wdm_track319_08jun,seekhotelugu,seekhotelugu | (untagged),false,live,TOO_YOUNG,₹0.0L
seekhotelugu_share_learnxinvesting_sharexmarketxxvo_slingshot creations_ai_faceless_01jun26_rep_hindi_demography_agency_shashank_sling_track318_08jun,seekhotelugu,seekhotelugu | (untagged),false,live,TOO_YOUNG,₹0.0L
seekhotelugu_share_sharexmarketxlearningxsidexincomexfinancialxgrowthxskillxlearning_malexfaceless_asmr_faceless_05jun26_rep_hindi_demography and face_agency_shashank_wdm_track318_08jun,seekhotelugu,seekhotelugu | (untagged),false,live,TOO_YOUNG,₹0.0L
seekhotelugu_astro_chagexgrahaxstithi_middlexagedxmalexshoemaker___30dec99_edit_seekho_agency_shashank_wdm_22may_track320,seekhotelugu,seekhotelugu | (untagged),false,live,TOO_YOUNG,₹0.0L
seekhotelugu_biz_solarxpowerxplantxbusinessxpassivexincomexexpert_malexyoungxmen_ai_face_05jun26_rep_hindi_demography and face_agency_shashank_wdm_track323_08jun,seekhotelugu,seekhotelugu | (untagged),false,live,TOO_YOUNG,₹0.0L
seekhotelugu_eng_englishxfluencyxjourneyxdailyxpracticexskillxlearning_femalexyoungxlearner_ai_face_05jun26_rep_hindi_demography and face_agency_shashank_wdm_track324_08jun,seekhotelugu,seekhotelugu | (untagged),false,live,TOO_YOUNG,₹0.0L
seekhotelugu_eng_learnxenglish_womenximprovedxenglish_slingshot creations_ai_face_27may26_exp_hook_agency_shashank_sling_track324_08jun,seekhotelugu,seekhotelugu | (untagged),false,live,TOO_YOUNG,₹0.0L
